Year,Month,Day,Hour,Minute,Second,CloudCover
2021,11,16,15,55,08,0.537
2021,11,16,15,55,29,0.523
2021,11,16,15,55,49,0.509
2021,11,16,15,56,10,0.492
2021,11,16,15,56,30,0.476
2021,11,16,15,56,51,0.461
2021,11,16,15,57,11,0.448
2021,11,16,15,57,31,0.435
2021,11,16,15,57,52,0.426
2021,11,16,15,58,12,0.417
2021,11,16,15,58,33,0.413
2021,11,16,15,58,53,0.412
2021,11,16,15,59,14,0.416
2021,11,16,15,59,34,0.415
2021,11,16,15,59,55,0.406
2021,11,16,16,00,16,0.405
2021,11,16,16,00,36,0.405
2021,11,16,16,00,57,0.409
2021,11,16,16,01,17,0.411
2021,11,16,16,01,38,0.407
2021,11,16,16,01,58,0.412
2021,11,16,16,02,19,0.426
2021,11,16,16,02,39,0.434
2021,11,16,16,03,00,0.412
2021,11,16,16,03,20,0.392
2021,11,16,16,03,41,0.378
2021,11,16,16,04,01,0.375
2021,11,16,16,04,22,0.354
2021,11,16,16,04,43,0.365
2021,11,16,16,05,03,0.388
2021,11,16,16,05,23,0.377
2021,11,16,16,05,44,0.371
2021,11,16,16,06,04,0.372
2021,11,16,16,06,25,0.344
2021,11,16,16,06,45,0.351
2021,11,16,16,07,06,0.347
2021,11,16,16,07,27,0.335
2021,11,16,16,07,47,0.348
2021,11,16,16,08,08,0.346
2021,11,16,16,08,28,0.347
2021,11,16,16,08,49,0.342
2021,11,16,16,09,09,0.333
2021,11,16,16,09,30,0.331
2021,11,16,16,09,50,0.333
2021,11,16,16,10,11,0.332
2021,11,16,16,10,31,0.329
2021,11,16,16,10,51,0.331
2021,11,16,16,11,12,0.316
2021,11,16,16,11,32,0.313
2021,11,16,16,11,53,0.312
2021,11,16,16,12,14,0.317
2021,11,16,16,12,34,0.303
2021,11,16,16,12,55,0.299
2021,11,16,16,13,15,0.297
2021,11,16,16,13,36,0.293
2021,11,16,16,13,56,0.290
2021,11,16,16,14,17,0.291
2021,11,16,16,14,37,0.292
2021,11,16,16,14,58,0.288
2021,11,16,16,15,18,0.288
2021,11,16,16,15,39,0.283
2021,11,16,16,15,59,0.278
2021,11,16,16,16,19,0.273
2021,11,16,16,16,40,0.268
2021,11,16,16,17,00,0.263
2021,11,16,16,17,21,0.258
2021,11,16,16,17,41,0.253
2021,11,16,16,18,02,0.246
2021,11,16,16,18,22,0.240
2021,11,16,16,18,43,0.237
2021,11,16,16,19,03,0.233
2021,11,16,16,19,24,0.229
2021,11,16,16,19,44,0.226
2021,11,16,16,20,05,0.223
2021,11,16,16,20,25,0.222
2021,11,16,16,20,46,0.219
2021,11,16,16,21,06,0.217
2021,11,16,16,21,27,0.219
2021,11,16,16,21,47,0.216
2021,11,16,16,22,07,0.212
2021,11,16,16,22,28,0.208
2021,11,16,16,22,48,0.205
2021,11,16,16,23,09,0.202
2021,11,16,16,23,30,0.196
2021,11,16,16,23,50,0.194
2021,11,16,16,24,11,0.190
2021,11,16,16,24,32,0.187
2021,11,16,16,24,54,0.183
2021,11,16,16,25,16,0.177
2021,11,16,16,25,37,0.171
2021,11,16,16,25,58,0.167
2021,11,16,16,26,18,0.163
2021,11,16,16,26,39,0.161
2021,11,16,16,26,59,0.155
2021,11,16,16,27,19,0.154
2021,11,16,16,27,40,0.151
2021,11,16,16,28,00,0.149
2021,11,16,16,28,21,0.147
2021,11,16,16,28,41,0.144
2021,11,16,16,29,02,0.142
2021,11,16,16,29,22,0.140
2021,11,16,16,29,43,0.139
2021,11,16,16,30,03,0.138
2021,11,16,16,30,24,0.139
2021,11,16,16,30,44,0.135
2021,11,16,16,31,04,0.134
2021,11,16,16,31,25,0.128
2021,11,16,16,31,45,0.113
2021,11,16,16,32,06,0.109
2021,11,16,16,32,26,0.103
2021,11,16,16,32,47,0.113
2021,11,16,16,33,07,0.110
2021,11,16,16,33,28,0.110
2021,11,16,16,33,48,0.114
2021,11,16,16,34,09,0.106
2021,11,16,16,34,29,0.081
2021,11,16,16,34,50,0.079
2021,11,16,16,35,10,0.076
2021,11,16,16,35,31,0.074
2021,11,16,16,35,51,0.071
2021,11,16,16,36,12,0.068
2021,11,16,16,36,32,0.068
2021,11,16,16,36,53,0.089
2021,11,16,16,37,13,0.109
2021,11,16,16,37,33,0.094
2021,11,16,16,37,54,0.100
2021,11,16,16,38,14,0.104
2021,11,16,16,38,35,0.105
2021,11,16,16,38,55,0.109
2021,11,16,16,39,16,0.120
2021,11,16,16,39,37,0.128
2021,11,16,16,39,57,0.133
2021,11,16,16,40,17,0.119
2021,11,16,16,40,38,0.116
2021,11,16,16,40,58,0.112
2021,11,16,16,41,19,0.098
2021,11,16,16,41,39,0.103
2021,11,16,16,42,00,0.105
2021,11,16,16,42,20,0.106
2021,11,16,16,42,41,0.108
2021,11,16,16,43,01,0.097
2021,11,16,16,43,22,0.071
2021,11,16,16,43,42,0.082
2021,11,16,16,44,03,0.083
2021,11,16,16,44,23,0.084
2021,11,16,16,44,44,0.089
2021,11,16,16,45,04,0.203
2021,11,16,16,45,25,0.200
2021,11,16,16,45,45,0.177
2021,11,16,16,46,06,0.171
2021,11,16,16,46,26,0.146
2021,11,16,16,46,47,0.137
2021,11,16,16,47,07,0.150
2021,11,16,16,47,28,0.112
2021,11,16,16,47,48,0.119
2021,11,16,16,48,09,0.107
2021,11,16,16,48,29,0.111
2021,11,16,16,48,50,0.118
2021,11,16,16,49,10,0.126
2021,11,16,16,49,31,0.129
2021,11,16,16,49,51,0.135
2021,11,16,16,50,12,0.137
2021,11,16,16,50,32,0.144
2021,11,16,16,50,52,0.146
2021,11,16,16,51,13,0.151
2021,11,16,16,51,34,0.162
2021,11,16,16,51,54,0.166
2021,11,16,16,52,14,0.186
2021,11,16,16,52,35,0.192
2021,11,16,16,52,56,0.194
2021,11,16,16,53,16,0.201
2021,11,16,16,53,37,0.206
2021,11,16,16,53,57,0.214
2021,11,16,16,54,18,0.195
2021,11,16,16,54,38,0.185
2021,11,16,16,54,59,0.180
2021,11,16,16,55,19,0.176
2021,11,16,16,55,40,0.179
2021,11,16,16,56,00,0.175
2021,11,16,16,56,20,0.175
2021,11,16,16,56,41,0.171
2021,11,16,16,57,01,0.168
2021,11,16,16,57,22,0.164
2021,11,16,16,57,42,0.169
2021,11,16,16,58,03,0.170
2021,11,16,16,58,23,0.170
2021,11,16,16,58,44,0.224
2021,11,16,16,59,04,0.224
2021,11,16,16,59,25,0.247
2021,11,16,16,59,45,0.248
2021,11,17,08,00,11,0.188
2021,11,17,08,00,31,0.191
2021,11,17,08,00,51,0.186
2021,11,17,08,01,12,0.185
2021,11,17,08,01,32,0.186
2021,11,17,08,01,53,0.210
2021,11,17,08,02,13,0.210
2021,11,17,08,02,34,0.215
2021,11,17,08,02,54,0.202
2021,11,17,08,03,15,0.185
2021,11,17,08,03,35,0.177
2021,11,17,08,03,56,0.176
2021,11,17,08,04,16,0.168
2021,11,17,08,04,36,0.157
2021,11,17,08,04,57,0.147
2021,11,17,08,05,17,0.141
2021,11,17,08,05,38,0.143
2021,11,17,08,05,58,0.148
2021,11,17,08,06,19,0.143
2021,11,17,08,06,39,0.125
2021,11,17,08,07,00,0.145
2021,11,17,08,07,20,0.132
2021,11,17,08,07,40,0.131
2021,11,17,08,08,01,0.134
2021,11,17,08,08,21,0.137
2021,11,17,08,08,42,0.141
2021,11,17,08,09,03,0.140
2021,11,17,08,09,23,0.134
2021,11,17,08,09,43,0.125
2021,11,17,08,10,04,0.122
2021,11,17,08,10,25,0.125
2021,11,17,08,10,45,0.142
2021,11,17,08,11,06,0.139
2021,11,17,08,11,26,0.144
2021,11,17,08,11,47,0.146
2021,11,17,08,12,07,0.146
2021,11,17,08,12,28,0.157
2021,11,17,08,12,48,0.155
2021,11,17,08,13,08,0.155
2021,11,17,08,13,29,0.158
2021,11,17,08,13,49,0.160
2021,11,17,08,14,10,0.160
2021,11,17,08,14,30,0.160
2021,11,17,08,14,51,0.159
2021,11,17,08,15,12,0.156
2021,11,17,08,15,32,0.159
2021,11,17,08,15,53,0.164
2021,11,17,08,16,13,0.165
2021,11,17,08,16,33,0.164
2021,11,17,08,16,54,0.161
2021,11,17,08,17,15,0.162
2021,11,17,08,17,35,0.165
2021,11,17,08,17,56,0.169
2021,11,17,08,18,16,0.173
2021,11,17,08,18,37,0.181
2021,11,17,08,18,57,0.183
2021,11,17,08,19,17,0.186
2021,11,17,08,19,38,0.185
2021,11,17,08,19,58,0.179
2021,11,17,08,20,19,0.173
2021,11,17,08,20,39,0.167
2021,11,17,08,21,00,0.201
2021,11,17,08,21,20,0.201
2021,11,17,08,21,41,0.157
2021,11,17,08,22,01,0.154
2021,11,17,08,22,22,0.161
2021,11,17,08,22,42,0.167
2021,11,17,08,23,03,0.177
2021,11,17,08,23,23,0.176
2021,11,17,08,23,44,0.172
2021,11,17,08,24,04,0.172
2021,11,17,08,24,25,0.164
2021,11,17,08,24,45,0.163
2021,11,17,08,25,06,0.155
2021,11,17,08,25,26,0.156
2021,11,17,08,25,47,0.154
2021,11,17,08,26,07,0.149
2021,11,17,08,26,28,0.152
2021,11,17,08,26,48,0.143
2021,11,17,08,27,09,0.143
2021,11,17,08,27,29,0.141
2021,11,17,08,27,50,0.147
2021,11,17,08,28,10,0.147
2021,11,17,08,28,31,0.151
2021,11,17,08,28,51,0.149
2021,11,17,08,29,12,0.147
2021,11,17,08,29,32,0.149
2021,11,17,08,29,53,0.147
2021,11,17,08,30,13,0.149
2021,11,17,08,30,34,0.148
2021,11,17,08,30,54,0.147
2021,11,17,08,31,15,0.145
2021,11,17,08,31,35,0.146
2021,11,17,08,31,56,0.145
2021,11,17,08,32,16,0.142
2021,11,17,08,32,36,0.144
2021,11,17,08,32,57,0.142
2021,11,17,08,33,17,0.142
2021,11,17,08,33,38,0.143
2021,11,17,08,33,58,0.141
2021,11,17,08,34,19,0.142
2021,11,17,08,34,39,0.144
2021,11,17,08,35,00,0.143
2021,11,17,08,35,20,0.144
2021,11,17,08,35,41,0.145
2021,11,17,08,36,01,0.147
2021,11,17,08,36,22,0.146
2021,11,17,08,36,42,0.147
2021,11,17,08,37,03,0.149
2021,11,17,08,37,23,0.150
2021,11,17,08,37,44,0.149
2021,11,17,08,38,04,0.150
2021,11,17,08,38,24,0.150
2021,11,17,08,38,45,0.150
2021,11,17,08,39,05,0.149
2021,11,17,08,39,26,0.151
2021,11,17,08,39,46,0.153
2021,11,17,08,40,07,0.150
2021,11,17,08,40,27,0.151
2021,11,17,08,40,47,0.153
2021,11,17,08,41,08,0.153
2021,11,17,08,41,28,0.153
2021,11,17,08,41,49,0.155
2021,11,17,08,42,09,0.153
2021,11,17,08,42,30,0.153
2021,11,17,08,42,50,0.151
2021,11,17,08,43,11,0.150
2021,11,17,08,43,31,0.151
2021,11,17,08,43,52,0.152
2021,11,17,08,44,12,0.151
2021,11,17,08,44,32,0.150
2021,11,17,08,44,53,0.153
2021,11,17,08,45,13,0.152
2021,11,17,08,45,34,0.179
2021,11,17,08,45,54,0.181
2021,11,17,08,46,15,0.179
2021,11,17,08,46,35,0.182
2021,11,17,08,46,56,0.184
2021,11,17,08,47,16,0.184
2021,11,17,08,47,37,0.182
2021,11,17,08,47,57,0.188
2021,11,17,08,48,18,0.188
2021,11,17,08,48,38,0.187
2021,11,17,08,48,59,0.192
2021,11,17,08,49,19,0.189
2021,11,17,08,49,40,0.190
2021,11,17,08,50,00,0.189
2021,11,17,08,50,20,0.194
2021,11,17,08,50,41,0.197
2021,11,17,08,51,01,0.197
2021,11,17,08,51,22,0.193
2021,11,17,08,51,42,0.194
2021,11,17,08,52,03,0.191
2021,11,17,08,52,23,0.199
2021,11,17,08,52,44,0.201
2021,11,17,08,53,04,0.199
2021,11,17,08,53,25,0.199
2021,11,17,08,53,45,0.196
2021,11,17,08,54,06,0.194
2021,11,17,08,54,26,0.192
2021,11,17,08,54,47,0.193
2021,11,17,08,55,07,0.192
2021,11,17,08,55,28,0.193
2021,11,17,08,55,48,0.192
2021,11,17,08,56,09,0.184
2021,11,17,08,56,29,0.184
2021,11,17,08,56,50,0.183
2021,11,17,08,57,10,0.179
2021,11,17,08,57,31,0.181
2021,11,17,08,57,51,0.176
2021,11,17,08,58,12,0.176
2021,11,17,08,58,32,0.175
2021,11,17,08,58,53,0.176
2021,11,17,08,59,13,0.177
2021,11,17,08,59,34,0.179
2021,11,17,08,59,54,0.181
2021,11,17,09,00,15,0.092
2021,11,17,09,00,35,0.094
2021,11,17,09,00,56,0.096
2021,11,17,09,01,16,0.096
2021,11,17,09,01,37,0.096
2021,11,17,09,01,57,0.098
2021,11,17,09,02,18,0.099
2021,11,17,09,02,38,0.098
2021,11,17,09,02,58,0.102
2021,11,17,09,03,19,0.103
2021,11,17,09,03,40,0.093
2021,11,17,09,04,00,0.092
2021,11,17,09,04,21,0.094
2021,11,17,09,04,41,0.095
2021,11,17,09,05,01,0.095
2021,11,17,09,05,22,0.096
2021,11,17,09,05,43,0.095
2021,11,17,09,06,03,0.094
2021,11,17,09,06,24,0.094
2021,11,17,09,06,45,0.095
2021,11,17,09,07,05,0.094
2021,11,17,09,07,26,0.094
2021,11,17,09,07,46,0.094
2021,11,17,09,08,06,0.094
2021,11,17,09,08,27,0.094
2021,11,17,09,08,47,0.095
2021,11,17,09,09,08,0.096
2021,11,17,09,09,28,0.095
2021,11,17,09,09,49,0.095
2021,11,17,09,10,09,0.095
2021,11,17,09,10,30,0.096
2021,11,17,09,10,50,0.096
2021,11,17,09,11,11,0.097
2021,11,17,09,11,31,0.097
2021,11,17,09,11,52,0.097
2021,11,17,09,12,12,0.096
2021,11,17,09,12,33,0.097
2021,11,17,09,12,53,0.097
2021,11,17,09,13,14,0.096
2021,11,17,09,13,34,0.097
2021,11,17,09,13,54,0.097
2021,11,17,09,14,15,0.097
2021,11,17,09,14,35,0.098
2021,11,17,09,14,56,0.099
2021,11,17,09,15,17,0.099
2021,11,17,09,15,37,0.101
2021,11,17,09,15,58,0.102
2021,11,17,09,16,18,0.104
2021,11,17,09,16,39,0.106
2021,11,17,09,16,59,0.106
2021,11,17,09,17,20,0.107
2021,11,17,09,17,40,0.106
2021,11,17,09,18,00,0.107
2021,11,17,09,18,21,0.107
2021,11,17,09,18,42,0.108
2021,11,17,09,19,02,0.108
2021,11,17,09,19,23,0.107
2021,11,17,09,19,43,0.110
2021,11,17,09,20,04,0.110
2021,11,17,09,20,24,0.112
2021,11,17,09,20,45,0.113
2021,11,17,09,21,05,0.114
2021,11,17,09,21,26,0.115
2021,11,17,09,21,46,0.116
2021,11,17,09,22,07,0.116
2021,11,17,09,22,27,0.116
2021,11,17,09,22,48,0.115
2021,11,17,09,23,08,0.115
2021,11,17,09,23,28,0.116
2021,11,17,09,23,49,0.116
2021,11,17,09,24,10,0.116
2021,11,17,09,24,30,0.115
2021,11,17,09,24,50,0.115
2021,11,17,09,25,11,0.113
2021,11,17,09,25,31,0.114
2021,11,17,09,25,52,0.115
2021,11,17,09,26,12,0.116
2021,11,17,09,26,33,0.116
2021,11,17,09,26,53,0.116
2021,11,17,09,27,14,0.116
2021,11,17,09,27,34,0.116
2021,11,17,09,27,55,0.117
2021,11,17,09,28,15,0.117
2021,11,17,09,28,36,0.118
2021,11,17,09,28,56,0.120
2021,11,17,09,29,17,0.120
2021,11,17,09,29,37,0.123
2021,11,17,09,29,57,0.124
2021,11,17,09,30,18,0.124
2021,11,17,09,30,38,0.125
2021,11,17,09,30,59,0.128
2021,11,17,09,31,19,0.127
2021,11,17,09,31,40,0.128
2021,11,17,09,32,00,0.128
2021,11,17,09,32,21,0.129
2021,11,17,09,32,41,0.130
2021,11,17,09,33,02,0.129
2021,11,17,09,33,22,0.130
2021,11,17,09,33,43,0.131
2021,11,17,09,34,03,0.132
2021,11,17,09,34,24,0.136
2021,11,17,09,34,44,0.136
2021,11,17,09,35,05,0.137
2021,11,17,09,35,25,0.142
2021,11,17,09,35,46,0.145
2021,11,17,09,36,06,0.147
2021,11,17,09,36,27,0.149
2021,11,17,09,36,47,0.152
2021,11,17,09,37,08,0.155
2021,11,17,09,37,28,0.156
2021,11,17,09,37,49,0.159
2021,11,17,09,38,09,0.159
2021,11,17,09,38,30,0.159
2021,11,17,09,38,50,0.160
2021,11,17,09,39,11,0.160
2021,11,17,09,39,31,0.160
2021,11,17,09,39,52,0.158
2021,11,17,09,40,12,0.157
2021,11,17,09,40,33,0.158
2021,11,17,09,40,53,0.158
2021,11,17,09,41,14,0.157
2021,11,17,09,41,34,0.154
2021,11,17,09,41,55,0.152
2021,11,17,09,42,15,0.151
2021,11,17,09,42,36,0.150
2021,11,17,09,42,56,0.148
2021,11,17,09,43,17,0.150
2021,11,17,09,43,37,0.152
2021,11,17,09,43,58,0.157
2021,11,17,09,44,18,0.161
2021,11,17,09,44,39,0.165
2021,11,17,09,44,59,0.169
2021,11,17,09,45,20,0.174
2021,11,17,09,45,40,0.176
2021,11,17,09,46,01,0.177
2021,11,17,09,46,21,0.178
2021,11,17,09,46,42,0.180
2021,11,17,09,47,02,0.181
2021,11,17,09,47,23,0.183
2021,11,17,09,47,43,0.187
2021,11,17,09,48,04,0.197
2021,11,17,09,48,24,0.202
2021,11,17,09,48,44,0.206
2021,11,17,09,49,05,0.208
2021,11,17,09,49,25,0.207
2021,11,17,09,49,46,0.203
2021,11,17,09,50,06,0.201
2021,11,17,09,50,27,0.199
2021,11,17,09,50,47,0.195
2021,11,17,09,51,08,0.193
2021,11,17,09,51,29,0.193
2021,11,17,09,51,49,0.190
2021,11,17,09,52,10,0.187
2021,11,17,09,52,30,0.186
2021,11,17,09,52,51,0.186
2021,11,17,09,53,11,0.186
2021,11,17,09,53,31,0.186
2021,11,17,09,53,52,0.185
2021,11,17,09,54,12,0.183
2021,11,17,09,54,33,0.180
2021,11,17,09,54,53,0.180
2021,11,17,09,55,14,0.181
2021,11,17,09,55,34,0.181
2021,11,17,09,55,55,0.181
2021,11,17,09,56,15,0.180
2021,11,17,09,56,36,0.180
2021,11,17,09,56,56,0.180
2021,11,17,09,57,16,0.183
2021,11,17,09,57,37,0.181
2021,11,17,09,57,57,0.183
2021,11,17,09,58,18,0.188
2021,11,17,09,58,38,0.186
2021,11,17,09,58,59,0.187
2021,11,17,09,59,19,0.188
2021,11,17,09,59,40,0.187
2021,11,17,10,00,01,0.209
2021,11,17,10,00,21,0.208
2021,11,17,10,00,42,0.208
2021,11,17,10,01,02,0.209
2021,11,17,10,01,23,0.211
2021,11,17,10,01,43,0.212
2021,11,17,10,02,04,0.211
2021,11,17,10,02,24,0.208
2021,11,17,10,02,45,0.205
2021,11,17,10,03,05,0.204
2021,11,17,10,03,25,0.202
2021,11,17,10,03,46,0.198
2021,11,17,10,04,06,0.195
2021,11,17,10,04,27,0.199
2021,11,17,10,04,47,0.204
2021,11,17,10,05,08,0.211
2021,11,17,10,05,28,0.215
2021,11,17,10,05,49,0.219
2021,11,17,10,06,10,0.219
2021,11,17,10,06,30,0.227
2021,11,17,10,06,51,0.229
2021,11,17,10,07,11,0.226
2021,11,17,10,07,32,0.220
2021,11,17,10,07,52,0.210
2021,11,17,10,08,13,0.211
2021,11,17,10,08,33,0.209
2021,11,17,10,08,54,0.205
2021,11,17,10,09,14,0.214
2021,11,17,10,09,35,0.218
2021,11,17,10,09,55,0.221
2021,11,17,10,10,16,0.223
2021,11,17,10,10,36,0.229
2021,11,17,10,10,57,0.231
2021,11,17,10,11,17,0.236
2021,11,17,10,11,37,0.228
2021,11,17,10,11,58,0.222
2021,11,17,10,12,18,0.220
2021,11,17,10,12,39,0.221
2021,11,17,10,12,59,0.225
2021,11,17,10,13,20,0.226
2021,11,17,10,13,40,0.230
2021,11,17,10,14,01,0.234
2021,11,17,10,14,21,0.238
2021,11,17,10,14,42,0.242
2021,11,17,10,15,02,0.243
2021,11,17,10,15,23,0.248
2021,11,17,10,15,43,0.246
2021,11,17,10,16,04,0.245
2021,11,17,10,16,24,0.246
2021,11,17,10,16,45,0.245
2021,11,17,10,17,05,0.242
2021,11,17,10,17,25,0.239
2021,11,17,10,17,46,0.238
2021,11,17,10,18,07,0.234
2021,11,17,10,18,27,0.233
2021,11,17,10,18,47,0.229
2021,11,17,10,19,08,0.221
2021,11,17,10,19,29,0.222
2021,11,17,10,19,49,0.223
2021,11,17,10,20,10,0.222
2021,11,17,10,20,30,0.227
2021,11,17,10,20,51,0.229
2021,11,17,10,21,12,0.234
2021,11,17,10,21,32,0.240
2021,11,17,10,21,53,0.240
2021,11,17,10,22,13,0.242
2021,11,17,10,22,33,0.246
2021,11,17,10,22,54,0.247
2021,11,17,10,23,14,0.249
2021,11,17,10,23,35,0.253
2021,11,17,10,23,55,0.263
2021,11,17,10,24,16,0.265
2021,11,17,10,24,36,0.274
2021,11,17,10,24,57,0.277
2021,11,17,10,25,17,0.284
2021,11,17,10,25,38,0.291
2021,11,17,10,25,58,0.293
2021,11,17,10,26,19,0.294
2021,11,17,10,26,39,0.298
2021,11,17,10,27,00,0.312
2021,11,17,10,27,20,0.278
2021,11,17,10,27,41,0.265
2021,11,17,10,28,01,0.293
2021,11,17,10,28,22,0.322
2021,11,17,10,28,42,0.330
2021,11,17,10,29,03,0.343
2021,11,17,10,29,23,0.344
2021,11,17,10,29,44,0.358
2021,11,17,10,30,04,0.368
2021,11,17,10,30,24,0.371
2021,11,17,10,30,45,0.387
2021,11,17,10,31,05,0.395
2021,11,17,10,31,26,0.399
2021,11,17,10,31,46,0.395
2021,11,17,10,32,07,0.393
2021,11,17,10,32,27,0.381
2021,11,17,10,32,48,0.370
2021,11,17,10,33,08,0.372
2021,11,17,10,33,29,0.402
2021,11,17,10,33,49,0.458
2021,11,17,10,34,10,0.425
2021,11,17,10,34,30,0.434
2021,11,17,10,34,51,0.441
2021,11,17,10,35,11,0.414
2021,11,17,10,35,32,0.467
2021,11,17,10,35,52,0.456
2021,11,17,10,36,13,0.481
2021,11,17,10,36,33,0.473
2021,11,17,10,36,54,0.470
2021,11,17,10,37,14,0.461
2021,11,17,10,37,35,0.466
2021,11,17,10,37,55,0.467
2021,11,17,10,38,16,0.478
2021,11,17,10,38,37,0.482
2021,11,17,10,38,57,0.491
2021,11,17,10,39,18,0.505
2021,11,17,10,39,38,0.518
2021,11,17,10,39,59,0.533
2021,11,17,10,40,19,0.549
2021,11,17,10,40,39,0.543
2021,11,17,10,41,00,0.537
2021,11,17,10,41,21,0.532
2021,11,17,10,41,41,0.549
2021,11,17,10,42,02,0.544
2021,11,17,10,42,22,0.565
2021,11,17,10,42,43,0.567
2021,11,17,10,43,03,0.554
2021,11,17,10,43,24,0.551
2021,11,17,10,43,44,0.529
2021,11,17,10,44,05,0.522
2021,11,17,10,44,25,0.516
2021,11,17,10,44,45,0.480
2021,11,17,10,45,06,0.471
2021,11,17,10,45,26,0.472
2021,11,17,10,45,47,0.460
2021,11,17,10,46,07,0.455
2021,11,17,10,46,28,0.444
2021,11,17,10,46,48,0.459
2021,11,17,10,47,09,0.467
2021,11,17,10,47,29,0.412
2021,11,17,10,47,50,0.404
2021,11,17,10,48,10,0.420
2021,11,17,10,48,31,0.429
2021,11,17,10,48,51,0.437
2021,11,17,10,49,12,0.465
2021,11,17,10,49,32,0.485
2021,11,17,10,49,53,0.508
2021,11,17,10,50,13,0.527
2021,11,17,10,50,33,0.519
2021,11,17,10,50,54,0.526
2021,11,17,10,51,14,0.539
2021,11,17,10,51,35,0.562
2021,11,17,10,51,55,0.589
2021,11,17,10,52,16,0.624
2021,11,17,10,52,36,0.643
2021,11,17,10,52,57,0.658
2021,11,17,10,53,17,0.675
2021,11,17,10,53,38,0.680
2021,11,17,10,53,58,0.709
2021,11,17,10,54,18,0.703
2021,11,17,10,54,39,0.720
2021,11,17,10,54,59,0.737
2021,11,17,10,55,20,0.749
2021,11,17,10,55,40,0.738
2021,11,17,10,56,01,0.725
2021,11,17,10,56,21,0.714
2021,11,17,10,56,42,0.714
2021,11,17,10,57,02,0.713
2021,11,17,10,57,23,0.769
2021,11,17,10,57,43,0.759
2021,11,17,10,58,04,0.713
2021,11,17,10,58,24,0.759
2021,11,17,10,58,45,0.757
2021,11,17,10,59,05,0.762
2021,11,17,10,59,26,0.786
2021,11,17,10,59,46,0.756
2021,11,17,11,00,07,0.803
2021,11,17,11,00,27,0.812
2021,11,17,11,00,47,0.816
2021,11,17,11,01,08,0.819
2021,11,17,11,01,28,0.819
2021,11,17,11,01,49,0.823
2021,11,17,11,02,09,0.823
2021,11,17,11,02,30,0.745
2021,11,17,11,02,50,0.752
2021,11,17,11,03,11,0.722
2021,11,17,11,03,31,0.750
2021,11,17,11,03,52,0.763
2021,11,17,11,04,12,0.757
2021,11,17,11,04,33,0.700
2021,11,17,11,04,53,0.731
2021,11,17,11,05,14,0.720
2021,11,17,11,05,34,0.654
2021,11,17,11,05,55,0.654
2021,11,17,11,06,15,0.683
2021,11,17,11,06,36,0.742
2021,11,17,11,06,56,0.674
2021,11,17,11,07,17,0.688
2021,11,17,11,07,37,0.716
2021,11,17,11,07,58,0.704
2021,11,17,11,08,18,0.666
2021,11,17,11,08,39,0.665
2021,11,17,11,08,59,0.703
2021,11,17,11,09,20,0.696
2021,11,17,11,09,40,0.694
2021,11,17,11,10,01,0.694
2021,11,17,11,10,21,0.693
2021,11,17,11,10,42,0.689
2021,11,17,11,11,02,0.694
2021,11,17,11,11,23,0.680
2021,11,17,11,11,43,0.666
2021,11,17,11,12,04,0.656
2021,11,17,11,12,24,0.635
2021,11,17,11,12,45,0.636
2021,11,17,11,13,05,0.625
2021,11,17,11,13,26,0.620
2021,11,17,11,13,46,0.594
2021,11,17,11,14,07,0.576
2021,11,17,11,14,27,0.561
2021,11,17,11,14,48,0.572
2021,11,17,11,15,08,0.594
2021,11,17,11,15,28,0.587
2021,11,17,11,15,49,0.585
2021,11,17,11,16,09,0.581
2021,11,17,11,16,30,0.587
2021,11,17,11,16,50,0.593
2021,11,17,11,17,11,0.602
2021,11,17,11,17,31,0.604
2021,11,17,11,17,52,0.610
2021,11,17,11,18,12,0.611
2021,11,17,11,18,33,0.609
2021,11,17,11,18,53,0.615
2021,11,17,11,19,14,0.621
2021,11,17,11,19,34,0.630
2021,11,17,11,19,55,0.636
2021,11,17,11,20,15,0.645
2021,11,17,11,20,36,0.648
2021,11,17,11,20,56,0.646
2021,11,17,11,21,17,0.640
2021,11,17,11,21,37,0.631
2021,11,17,11,21,58,0.589
2021,11,17,11,22,18,0.618
2021,11,17,11,22,39,0.613
2021,11,17,11,22,59,0.551
2021,11,17,11,23,20,0.543
2021,11,17,11,23,40,0.542
2021,11,17,11,24,01,0.569
2021,11,17,11,24,21,0.590
2021,11,17,11,24,42,0.609
2021,11,17,11,25,02,0.603
2021,11,17,11,25,23,0.645
2021,11,17,11,25,43,0.591
2021,11,17,11,26,03,0.589
2021,11,17,11,26,24,0.581
2021,11,17,11,26,44,0.571
2021,11,17,11,27,05,0.558
2021,11,17,11,27,26,0.554
2021,11,17,11,27,46,0.566
2021,11,17,11,28,07,0.602
2021,11,17,11,28,27,0.624
2021,11,17,11,28,48,0.634
2021,11,17,11,29,08,0.644
2021,11,17,11,29,29,0.627
2021,11,17,11,29,49,0.602
2021,11,17,11,30,10,0.587
2021,11,17,11,30,30,0.583
2021,11,17,11,30,50,0.583
2021,11,17,11,31,11,0.555
2021,11,17,11,31,31,0.522
2021,11,17,11,31,52,0.502
2021,11,17,11,32,13,0.501
2021,11,17,11,32,33,0.494
2021,11,17,11,32,54,0.492
2021,11,17,11,33,14,0.481
2021,11,17,11,33,35,0.478
2021,11,17,11,33,55,0.478
2021,11,17,11,34,16,0.476
2021,11,17,11,34,36,0.480
2021,11,17,11,34,57,0.512
2021,11,17,11,35,17,0.508
2021,11,17,11,35,37,0.518
